page_id,topic_kw,value
1034,victoria,0.0059106015
1034,council,0.0052444143
1034,program,0.0045433
1034,community,0.0041723694
1034,plan,0.0040326826
1034,page,0.0040245284
1034,information,0.0039579007
1034,content,0.0039537544
1035,melbourne,0.023671543
1035,city,0.014660326
1035,community,0.007215537
1035,heritage,0.006716662
1035,people,0.0062401276
1035,market,0.005660206
1035,street,0.005517966
1035,share,0.005248014
1035,permit,0.004844083
1035,content,0.004410229
1036,city,0.015711872
1036,melbourne,0.013176517
1036,food,0.010540269
1036,information,0.0052079773
1036,–,0.0048694755
1036,need,0.004763736
1036,business,0.0046980917
1036,share,0.00406766
1036,public,0.0040547457
1036,page,0.0038693366
1037,business,0.010728476
1037,city,0.008661916
1037,melbourne,0.007992832
1037,community,0.007840232
1037,tobacco,0.005548386
1037,venue,0.0054717823
1037,form,0.005317888
1037,hire,0.005013146
1037,booking,0.0049488875
1037,support,0.004895269
1038,melbourne,0.023773834
1038,city,0.02146817
1038,business,0.008534389
1038,program,0.0058959275
1038,new,0.005497634
1038,small,0.0051172418
1038,content,0.0043247696
1038,public,0.0043194746
1038,community,0.0039810976
1038,heritage,0.003951567
1039,market,0.016628005
1039,melbourne,0.014795984
1039,city,0.010284307
1039,queen,0.007318775
1039,victoria,0.006498665
1039,renewal,0.006073788
1039,car,0.006054549
1039,sports,0.005828605
1039,share,0.0056888894
1039,use,0.005245913
1040,melbourne,0.0170408
1040,city,0.014746319
1040,council,0.007423665
1040,business,0.006557679
1040,page,0.006107763
1040,content,0.0049789455
1040,–,0.004789935
1040,information,0.0046732905
1040,new,0.004363217
1040,share,0.004259302
1041,melbourne,0.024449266
1041,city,0.021958811
1041,victoria,0.0059106015
1041,council,0.0052444143
1041,program,0.0045433
1041,community,0.0041723694
1041,plan,0.0040326826
1041,page,0.0040245284
1041,information,0.0039579007
1041,content,0.0039537544
1042,melbourne,0.020682551
1042,city,0.013075839
1042,program,0.005938784
1042,community,0.0046747443
1042,required,0.004373588
1042,application,0.0042290585
1042,water,0.003801623
1042,council,0.0035176538
1042,event,0.0034791885
1042,public,0.003293998
1043,melbourne,0.019184593
1043,city,0.017226757
1043,street,0.011890962
1043,business,0.0050827083
1043,permit,0.004780488
1043,food,0.0044606975
1043,project,0.004304949
1043,parking,0.0042825215
1043,urban,0.003790279
1043,community,0.0036220844
1044,melbourne,0.024449266
1044,city,0.021958811
1044,victoria,0.0059106015
1044,council,0.0052444143
1044,program,0.0045433
1044,community,0.0041723694
1044,plan,0.0040326826
1044,page,0.0040245284
1044,information,0.0039579007
1044,content,0.0039537544
1045,city,0.023222376
1045,melbourne,0.02159244
1045,permit,0.012054403
1045,parking,0.0067493487
1045,community,0.0059976033
1045,public,0.0057291742
1045,people,0.0045706374
1045,new,0.0044092517
1045,business,0.004364436
1045,building,0.0043488094
1046,melbourne,0.015409922
1046,city,0.0118637355
1046,building,0.011755831
1046,community,0.010445781
1046,street,0.007555796
1046,new,0.0053180656
1046,public,0.005298525
1046,works,0.00471316
1046,content,0.004220059
1046,page,0.0040902155
1047,melbourne,0.02812381
1047,city,0.019160064
1047,planning,0.017987965
1047,design,0.0070415316
1047,building,0.0064896923
1047,permit,0.0055329865
1047,project,0.0054031936
1047,applications,0.004839303
1047,information,0.0044800993
1047,services,0.004268556
1048,melbourne,0.019237483
1048,city,0.013704479
1048,community,0.008589025
1048,local,0.0053000865
1048,street,0.0051612356
1048,park,0.0045645386
1048,–,0.004257768
1048,information,0.004219576
1048,victoria,0.0040563177
1048,food,0.0038734751
1049,melbourne,0.011244301
1049,city,0.010377497
1049,arts,0.008880128
1049,public,0.006844296
1049,art,0.006528568
1049,planning,0.0058722994
1049,children,0.0052727195
1049,people,0.0048470213
1049,share,0.004118554
1049,program,0.004043106
1050,melbourne,0.01914991
1050,city,0.010478874
1050,street,0.0065673753
1050,public,0.0062918626
1050,food,0.0060848007
1050,waste,0.005297364
1050,need,0.004900706
1050,community,0.004571095
1050,permit,0.0043360256
1050,gardens,0.004083018
1051,melbourne,0.02354788
1051,city,0.018978262
1051,parking,0.0068860813
1051,plan,0.0057940786
1051,community,0.004898334
1051,page,0.004774773
1051,waste,0.0045775636
1051,planning,0.003628222
1051,share,0.0035075906
1051,area,0.003478524
1052,melbourne,0.01619809
1052,city,0.011862292
1052,public,0.009221704
1052,need,0.006653989
1052,art,0.0053800344
1052,building,0.0048172353
1052,project,0.0043937205
1052,works,0.0041468637
1052,venue,0.0038621025
1052,energy,0.003830911
1053,melbourne,0.02645895
1053,city,0.010073426
1053,permit,0.008678711
1053,plan,0.007817619
1053,booking,0.0049862647
1053,information,0.0046632257
1053,new,0.0046309154
1053,2022,0.004157803
1053,form,0.0035834026
1053,page,0.0034281856
1054,melbourne,0.02645895
1054,city,0.010073426
1054,permit,0.008678711
1054,plan,0.007817619
1054,booking,0.0049862647
1054,information,0.0046632257
1054,new,0.0046309154
1054,2022,0.004157803
1054,form,0.0035834026
1054,page,0.0034281856
1055,melbourne,0.014803368
1055,permit,0.013347596
1055,city,0.010464217
1055,building,0.009451968
1055,need,0.005747376
1055,property,0.0056508575
1055,application,0.005480091
1055,creative,0.0053606005
1055,planning,0.0051000156
1055,information,0.004977543
1056,city,0.022468578
1056,melbourne,0.017224021
1056,council,0.0073850234
1056,business,0.0069520925
1056,community,0.0056803734
1056,grants,0.005530242
1056,people,0.0048066964
1056,local,0.004431874
1056,support,0.0043845554
1056,information,0.004370621
1057,permit,0.011519492
1057,city,0.011242623
1057,melbourne,0.0106723765
1057,community,0.005846147
1057,use,0.0056287814
1057,information,0.0052758525
1057,pay,0.0047711404
1057,building,0.0043808385
1057,fine,0.004236251
1057,planning,0.0041182684
1058,melbourne,0.01860977
1058,city,0.013051031
1058,water,0.005688678
1058,people,0.005133335
1058,street,0.004458912
1058,community,0.0044245454
1058,page,0.0041500623
1058,information,0.004067888
1058,animal,0.0037613546
1058,business,0.0037414955
1059,melbourne,0.02812381
1059,city,0.019160064
1059,planning,0.017987965
1059,design,0.0070415316
1059,building,0.0064896923
1059,permit,0.0055329865
1059,project,0.0054031936
1059,applications,0.004839303
1059,information,0.0044800993
1059,services,0.004268556
1060,melbourne,0.02812381
1060,city,0.019160064
1060,planning,0.017987965
1060,design,0.0070415316
1060,building,0.0064896923
1060,permit,0.0055329865
1060,project,0.0054031936
1060,applications,0.004839303
1060,information,0.0044800993
1060,services,0.004268556
1061,melbourne,0.02812381
1061,city,0.019160064
1061,planning,0.017987965
1061,design,0.0070415316
1061,building,0.0064896923
1061,permit,0.0055329865
1061,project,0.0054031936
1061,applications,0.004839303
1061,information,0.0044800993
1061,services,0.004268556
1062,melbourne,0.01823038
1062,city,0.017268509
1062,information,0.0061782524
1062,business,0.0053764354
1062,page,0.0049374085
1062,public,0.0049296
1062,program,0.004791965
1062,content,0.004227348
1062,plan,0.0041903225
1062,council,0.0041228025
1063,melbourne,0.018771973
1063,city,0.011550647
1063,permit,0.010555572
1063,parking,0.0059237774
1063,park,0.0052971137
1063,application,0.005260682
1063,community,0.0049023665
1063,e,0.0048768
1063,program,0.004341449
1063,people,0.004235934
1064,signal,0.010909371
1064,melbourne,0.009377263
1064,curators,0.0075039594
1064,city,0.0072517917
1064,community,0.006024521
1064,design,0.00592056
1064,car,0.004497536
1064,art,0.004097438
1064,heritage,0.0032082836
1064,guidelines,0.003203657
1065,melbourne,0.019184593
1065,city,0.017226757
1065,street,0.011890962
1065,business,0.0050827083
1065,permit,0.004780488
1065,food,0.0044606975
1065,project,0.004304949
1065,parking,0.0042825215
1065,urban,0.003790279
1065,community,0.0036220844
1066,melbourne,0.015409922
1066,city,0.0118637355
1066,building,0.011755831
1066,community,0.010445781
1066,street,0.007555796
1066,new,0.0053180656
1066,public,0.005298525
1066,works,0.00471316
1066,content,0.004220059
1066,page,0.0040902155
1067,melbourne,0.030578641
1067,city,0.023179527
1067,information,0.00541173
1067,food,0.0049132993
1067,business,0.0046947356
1067,support,0.004507689
1067,people,0.0039867903
1067,event,0.003977593
1067,public,0.0036904393
1067,street,0.0036702175
1068,melbourne,0.030578641
1068,city,0.023179527
1068,information,0.00541173
1068,food,0.0049132993
1068,business,0.0046947356
1068,support,0.004507689
1068,people,0.0039867903
1068,event,0.003977593
1068,public,0.0036904393
1068,street,0.0036702175
1069,city,0.022468578
1069,melbourne,0.017224021
1069,council,0.0073850234
1069,business,0.0069520925
1069,community,0.0056803734
1069,grants,0.005530242
1069,people,0.0048066964
1069,local,0.004431874
1069,support,0.0043845554
1069,information,0.004370621
1070,melbourne,0.015467176
1070,city,0.011287349
1070,information,0.0061342716
1070,application,0.0059186714
1070,building,0.0051540863
1070,project,0.005050437
1070,works,0.0050400742
1070,apply,0.004519541
1070,1,0.003927879
1070,permit,0.0036813682
1071,melbourne,0.011244301
1071,city,0.010377497
1071,arts,0.008880128
1071,public,0.006844296
1071,art,0.006528568
1071,planning,0.0058722994
1071,children,0.0052727195
1071,people,0.0048470213
1071,share,0.004118554
1071,program,0.004043106
1072,melbourne,0.011191886
1072,city,0.008678201
1072,form,0.0054810843
1072,access,0.004612558
1072,venue,0.0044363188
1072,heritage,0.004214926
1072,tree,0.003956008
1072,building,0.0037412092
1072,information,0.0036857245
1072,online,0.003481663
1073,city,0.018698098
1073,melbourne,0.009051568
1073,business,0.008076921
1073,public,0.007306069
1073,information,0.0062345387
1073,people,0.0050171274
1073,content,0.003941439
1073,works,0.003911929
1073,need,0.003718634
1073,page,0.0035947294
1074,melbourne,0.01536217
1074,city,0.013640645
1074,–,0.0066361586
1074,community,0.006302897
1074,plan,0.006222094
1074,business,0.005583199
1074,contact,0.0049080276
1074,precinct,0.0046189292
1074,phase,0.0042616557
1074,engagement,0.004145003
1075,melbourne,0.015285499
1075,heritage,0.014790881
1075,city,0.013511003
1075,parking,0.009187393
1075,permit,0.0070902607
1075,public,0.006262695
1075,park,0.005197035
1075,new,0.004854129
1075,design,0.004613609
1075,gardens,0.0043069315
1076,melbourne,0.01619809
1076,city,0.011862292
1076,public,0.009221704
1076,need,0.006653989
1076,art,0.0053800344
1076,building,0.0048172353
1076,project,0.0043937205
1076,works,0.0041468637
1076,venue,0.0038621025
1076,energy,0.003830911
1077,melbourne,0.014803368
1077,permit,0.013347596
1077,city,0.010464217
1077,building,0.009451968
1077,need,0.005747376
1077,property,0.0056508575
1077,application,0.005480091
1077,creative,0.0053606005
1077,planning,0.0051000156
1077,information,0.004977543
1078,melbourne,0.013751401
1078,booking,0.012053216
1078,access,0.009542291
1078,city,0.00820842
1078,conditions,0.007925433
1078,community,0.0072422195
1078,form,0.0067896578
1078,information,0.0059258053
1078,kb,0.00555677
1078,terms,0.005538296
1079,melbourne,0.0170408
1079,city,0.014746319
1079,council,0.007423665
1079,business,0.006557679
1079,page,0.006107763
1079,content,0.0049789455
1079,–,0.004789935
1079,information,0.0046732905
1079,new,0.004363217
1079,share,0.004259302
1080,melbourne,0.024449266
1080,city,0.021958811
1080,victoria,0.0059106015
1080,council,0.0052444143
1080,program,0.0045433
1080,community,0.0041723694
1080,plan,0.0040326826
1080,page,0.0040245284
1080,information,0.0039579007
1080,content,0.0039537544
1081,melbourne,0.015386404
1081,city,0.009897605
1081,information,0.008460914
1081,public,0.007011797
1081,waste,0.004907176
1081,community,0.0042660376
1081,program,0.0041373274
1081,plan,0.0039469227
1081,building,0.0036974999
1081,share,0.003303176
1082,business,0.010728476
1082,city,0.008661916
1082,melbourne,0.007992832
1082,community,0.007840232
1082,tobacco,0.005548386
1082,venue,0.0054717823
1082,form,0.005317888
1082,hire,0.005013146
1082,booking,0.0049488875
1082,support,0.004895269
1083,melbourne,0.018664895
1083,city,0.0075793574
1083,street,0.004862047
1083,local,0.004424984
1083,energy,0.004379098
1083,community,0.004241033
1083,sustainable,0.0035474806
1083,water,0.0034147168
1083,kb,0.0033171922
1083,dog,0.0032379525
1084,melbourne,0.011678631
1084,city,0.0071258424
1084,planning,0.0053682565
1084,program,0.0044835773
1084,children,0.0042961095
1084,marina,0.0042139087
1084,people,0.0042081634
1084,community,0.004050791
1084,new,0.0039287447
1084,artists,0.003815973
1085,melbourne,0.016082209
1085,city,0.011304067
1085,street,0.010648843
1085,space,0.0068208273
1085,community,0.00578264
1085,public,0.004772023
1085,new,0.004583354
1085,park,0.004450352
1085,spaces,0.00428956
1085,information,0.0035658355
1086,melbourne,0.011191886
1086,city,0.008678201
1086,form,0.0054810843
1086,access,0.004612558
1086,venue,0.0044363188
1086,heritage,0.004214926
1086,tree,0.003956008
1086,building,0.0037412092
1086,information,0.0036857245
1086,online,0.003481663
1087,melbourne,0.021567589
1087,booking,0.009123946
1087,street,0.00811007
1087,city,0.008001057
1087,form,0.0075658173
1087,kb,0.0057891263
1087,community,0.0055994345
1087,conditions,0.0054089823
1087,information,0.0050328635
1087,building,0.004734411
1088,melbourne,0.016082209
1088,city,0.011304067
1088,street,0.010648843
1088,space,0.0068208273
1088,community,0.00578264
1088,public,0.004772023
1088,new,0.004583354
1088,park,0.004450352
1088,spaces,0.00428956
1088,information,0.0035658355
1089,city,0.013127766
1089,melbourne,0.011711862
1089,council,0.008812201
1089,required,0.0052438
1089,information,0.004781066
1089,permit,0.0042190654
1089,committee,0.00415188
1089,public,0.0040687495
1089,local,0.004006283
1089,application,0.003925487
1090,melbourne,0.01619809
1090,city,0.011862292
1090,public,0.009221704
